"","hID","Population","Categorie","long_h","lat_h","pID","long_pop","lat_pop"
"3324",487,431.641355514526,"C/S",-72.31003351,18.4159035982,3324,-72.3288381418215,18.3722048252859
"3325",487,217.149246096611,"C/S",-72.31003351,18.4159035982,3325,-72.3469202951997,18.4266405717603
"3326",487,152.342802524567,"C/S",-72.31003351,18.4159035982,3326,-72.34719723176,18.4085835579303
"3327",487,232.334508061409,"C/S",-72.31003351,18.4159035982,3327,-72.3280023911898,18.4263751470509
"3328",488,47.136326789856,"DISP",-72.2386402944,18.424694054,3328,-72.1580526473093,18.4058475623834
"3329",488,19.9859912395477,"DISP",-72.2386402944,18.424694054,3329,-72.1772599135907,18.3880751357612
"3330",488,207.300450642904,"DISP",-72.2386402944,18.424694054,3330,-72.2345707428965,18.3527983231794
"3331",488,54.8635053634644,"DISP",-72.2386402944,18.424694054,3331,-72.1583489242566,18.3877933807498
"3332",488,44.3234102725983,"DISP",-72.2386402944,18.424694054,3332,-72.1958788968039,18.4064097865327
"3333",488,83.40782725811,"DISP",-72.2386402944,18.424694054,3333,-72.2331286681477,18.4430750903218
"3334",488,85.9952272574107,"DISP",-72.2386402944,18.424694054,3334,-72.2142107612424,18.442798092743
"3335",488,230.351945817471,"DISP",-72.2386402944,18.424694054,3335,-72.2147925296352,18.4066880819175
"3336",488,277.41187864542,"DISP",-72.2386402944,18.424694054,3336,-72.2337064981621,18.4069644993146
"3337",488,25.0804595947266,"DISP",-72.2386402944,18.424694054,3337,-72.1769656019385,18.4061296133059
"3338",488,167.205618560314,"DISP",-72.2386402944,18.424694054,3338,-72.1955862126444,18.4244645192743
"3339",488,236.801159739494,"DISP",-72.2386402944,18.424694054,3339,-72.1766709500502,18.4241840520464
"3340",488,110.072602033615,"DISP",-72.2386402944,18.424694054,3340,-72.1961712429973,18.3883550150461
"3341",488,163.634633123875,"DISP",-72.2386402944,18.424694054,3341,-72.2334177499477,18.4250198141493
"3342",488,162.750121593475,"DISP",-72.2386402944,18.424694054,3342,-72.2523340201135,18.4252946415059
"3343",488,240.406850814819,"DISP",-72.2386402944,18.424694054,3343,-72.2156626649103,18.3525227756179
"3344",488,142.921268939972,"DISP",-72.2386402944,18.424694054,3344,-72.2150829102073,18.3886330184581
"3345",488,166.288167715073,"DISP",-72.2386402944,18.424694054,3345,-72.2520469087993,18.4433502058281
"3346",488,87.6087884902954,"DISP",-72.2386402944,18.424694054,3346,-72.1394382772639,18.387509750159
"3347",488,232.525397658348,"DISP",-72.2386402944,18.424694054,3347,-72.1970462554055,18.3341904684605
"3348",488,193.910321712494,"DISP",-72.2386402944,18.424694054,3348,-72.2145018133675,18.4247431066905
"3349",488,172.240046203136,"DISP",-72.2386402944,18.424694054,3349,-72.2339949129515,18.3889091458519
"3350",488,102.416966438293,"DISP",-72.2386402944,18.424694054,3350,-72.1967549221359,18.3522453559756
"3351",488,41.6777477264404,"DISP",-72.2386402944,18.424694054,3351,-72.1964632513872,18.370300204849
"3352",488,68.6022090911865,"DISP",-72.2386402944,18.424694054,3352,-72.2153729552453,18.3705779163468
"3353",488,103.487849056721,"DISP",-72.2386402944,18.424694054,3353,-72.252620800114,18.4072390385795
"3354",488,148.553080022335,"DISP",-72.2386402944,18.424694054,3354,-72.2529072489603,18.3891833970829
"3355",488,133.119625727336,"DISP",-72.2386402944,18.424694054,3355,-72.1778475168407,18.3519660643977
"3356",488,123.442887067795,"DISP",-72.2386402944,18.424694054,3356,-72.1775538851703,18.370020619447
"3357",488,60.979741414388,"DISP",-72.2386402944,18.424694054,3357,-72.2342829944763,18.3708537537954
"3358",488,166.369607925415,"DISP",-72.2386402944,18.424694054,3358,-72.1952931903562,18.4425192132366
"3359",488,70.5387926101685,"DISP",-72.2386402944,18.424694054,3359,-72.1586448588625,18.3697391602871
"3360",489,170.074934005737,"C/S",-72.3026310219,18.4186250206,3360,-72.3090848094035,18.4261078415305
"3361",49,212.25306391716,"DISP",-71.9217863771,19.5212745753,3361,-71.9112505799437,19.4852714216662
"3362",49,291.289264678955,"DISP",-71.9217863771,19.5212745753,3362,-71.9102212303341,19.5394152858126
"3363",49,164.746575117111,"DISP",-71.9217863771,19.5212745753,3363,-71.9109078445187,19.5033194181494
"3364",49,218.466948509216,"DISP",-71.9217863771,19.5212745753,3364,-71.9292582262706,19.5397401202375
"3365",49,510.246739387512,"DISP",-71.9217863771,19.5212745753,3365,-71.9105647280468,19.5213673728765
"3366",490,18407.3811394374,"Unknown",-72.533900297,18.2356566978,3366,-72.5389298632325,18.2305327077072
"3367",490,78.1227316856384,"Unknown",-72.533900297,18.2356566978,3367,-72.5394375244709,18.1944124679061
"3368",490,162.254904270172,"Unknown",-72.533900297,18.2356566978,3368,-72.5396909119748,18.1763522919633
"3369",491,18.2820224761963,"HOP",-72.7246895823,20.0190144844,3369,-72.7413056592825,20.0394257083217
"3370",491,34.5327091217041,"HOP",-72.7246895823,20.0190144844,3370,-72.7410472440578,20.0574848693084
"3371",491,1457.62066650391,"HOP",-72.7246895823,20.0190144844,3371,-72.7224567801333,20.021121635415
"3372",492,54.168955485026,"DISP",-72.7911978421,20.0365291452,3372,-72.798634917415,20.0401486747243
"3373",492,9.47956720987956,"DISP",-72.7911978421,20.0365291452,3373,-72.7797786604342,20.021850073682
"3374",493,620.735778808594,"DISP",-72.6635489421,20.010514556,3374,-72.6839789411067,20.0386841919385
"3375",493,3578.46789550781,"DISP",-72.6635489421,20.010514556,3375,-72.684243611551,20.020625714847
"3376",493,2305.59008789062,"DISP",-72.6635489421,20.010514556,3376,-72.6651374598842,20.0203746664384
"3377",493,720.496887207031,"DISP",-72.6635489421,20.010514556,3377,-72.6654040175857,20.0023163944697
"3378",494,14.2193508148193,"DISP",-72.8082986527,20.0334724647,3378,-72.798886511662,20.0220887678993
"3379",494,20.3133583068848,"DISP",-72.8082986527,20.0334724647,3379,-72.8177452234477,20.0403855407089
"3380",494,20.3133583068848,"DISP",-72.8082986527,20.0334724647,3380,-72.8179946378197,20.0223254026359
"3381",494,6.09400749206543,"DISP",-72.8082986527,20.0334724647,3381,-72.8371030365266,20.0225599777662
"3382",495,40.6267166137695,"DISP",-72.8642074939,20.0381845622,3382,-72.9510557967769,20.0781091528834
"3383",495,38.5953807830811,"DISP",-72.8642074939,20.0381845622,3383,-72.9319392630966,20.0778862863356
"3384",495,172.663545608521,"DISP",-72.8642074939,20.0381845622,3384,-72.8937069741196,20.0774343542328
"3385",495,199.070911407471,"DISP",-72.8642074939,20.0381845622,3385,-72.8745912235938,20.0772052889173
"3386",495,142.193508148193,"DISP",-72.8642074939,20.0381845622,3386,-72.9321761122057,20.0598248821012
"3387",495,47.3978360493978,"DISP",-72.8642074939,20.0381845622,3387,-72.9128229880823,20.0776613534123
"3388",495,113.754806518555,"DISP",-72.8642074939,20.0381845622,3388,-72.970405064491,20.0602681162034
"3389",495,233.603620529175,"DISP",-72.8642074939,20.0381845622,3389,-72.951290460275,20.0600475313922
"3390",495,36.5640449523926,"DISP",-72.8642074939,20.0381845622,3390,-72.8557213290809,20.0589136425163
"3391",495,60.9400749206543,"DISP",-72.8642074939,20.0381845622,3391,-72.9133007963375,20.0415389438862
"3392",495,67.0340824127197,"DISP",-72.8642074939,20.0381845622,3392,-72.8939481940447,20.0593733905531
"3393",495,65.0027465820312,"DISP",-72.8642074939,20.0381845622,3393,-72.8748346287212,20.0591445485353
"3394",495,118.317080616951,"DISP",-72.8642074939,20.0381845622,3394,-72.8750777681654,20.0410837684567
"3395",495,178.757553100586,"DISP",-72.8642074939,20.0381845622,3395,-72.9130620226676,20.0596001684484
"3396",495,8.12534332275391,"DISP",-72.8642074939,20.0381845622,3396,-72.856211705402,20.0227924931661
"3397",495,96.8406627774239,"DISP",-72.8642074939,20.0381845622,3397,-72.855966651205,20.0408530876989
"3398",495,41.4174727598826,"DISP",-72.8642074939,20.0381845622,3398,-72.8941891506704,20.0413123872261
"3399",496,115.424600601196,"HOP",-72.4020154312,19.7073838083,3399,-72.3833293252642,19.7274874554827
"3400",496,186.877727627754,"HOP",-72.4020154312,19.7073838083,3400,-72.4023963527081,19.7277649685102
"3401",496,6569.60493451357,"HOP",-72.4020154312,19.7073838083,3401,-72.4026881892745,19.7097096896991
"3402",496,4031.11142754555,"HOP",-72.4020154312,19.7073838083,3402,-72.3836232980428,19.7094324511251
"3403",496,35.5534272193909,"HOP",-72.4020154312,19.7073838083,3403,-72.4217534025395,19.7099849057567
"3404",497,3638.98278808594,"HOP",-72.4034250505,19.6986182615,3404,-72.4029797038078,19.6916543704341
"3405",499,62.1174087524414,"Other",-73.8262918773,18.1972157276,3405,-73.8061226106686,18.1884023797782
"3406",499,2182.12902832031,"Other",-73.8262918773,18.1972157276,3406,-73.825031149354,18.1885190158395
"3407",499,242.910614013672,"Other",-73.8262918773,18.1972157276,3407,-73.8439398291982,18.1886337908342
"3408",499,90.6366180181503,"Other",-73.8262918773,18.1972157276,3408,-73.8059995374457,18.2064753434698
"3409",499,230.242950439453,"Other",-73.8262918773,18.1972157276,3409,-73.8249100242533,18.2065921033156
"3410",5,175.456380844116,"DISP",-71.9756669158,19.5563710415,3410,-71.9669958062912,19.558432623692
"3411",5,20.4345197677612,"DISP",-71.9756669158,19.5563710415,3411,-71.9867065428604,19.5226534234172
"3412",5,327.114708304405,"DISP",-71.9756669158,19.5563710415,3412,-71.9860360436644,19.5587517736716
"3413",5,22.744345664978,"DISP",-71.9756669158,19.5563710415,3413,-71.9863714793022,19.5407026193198
"3414",5,41.5210103988647,"DISP",-71.9756669158,19.5563710415,3414,-72.0057429321341,19.5229699387242
"3415",5,42.2394990921021,"DISP",-71.9756669158,19.5563710415,3415,-72.0054099775903,19.5410194503861
"3416",5,229.83208656311,"DISP",-71.9756669158,19.5563710415,3416,-71.9673333530934,19.5403837871607
"3417",5,110.472536087036,"DISP",-71.9756669158,19.5563710415,3417,-72.0050766533065,19.5590689205651
"3418",5,454.886913299561,"DISP",-71.9756669158,19.5563710415,3418,-71.9857002357578,19.5768008864382
"3419",5,184.120893478394,"DISP",-71.9756669158,19.5563710415,3419,-71.9666578848798,19.5764814185697
"3420",50,359.390777587891,"C/S",-71.719786967,19.5490025881,3420,-71.7191422822268,19.5721459520407
"3421",50,11161.236269633,"C/S",-71.719786967,19.5490025881,3421,-71.7195076614009,19.5541014710799
"3422",50,166.424617767334,"C/S",-71.719786967,19.5490025881,3422,-71.7008399639599,19.5357101182025
"3423",50,83.212308883667,"C/S",-71.719786967,19.5490025881,3423,-71.6821764807535,19.5173174175804
"3424",50,215.930170059204,"C/S",-71.719786967,19.5490025881,3424,-71.7198726355656,19.5360569475398
"3425",501,107.435530900955,"DISP",-73.0631997822,18.3227514476,3425,-73.0670246587415,18.3450007578386
"3426",501,37.6935207247734,"DISP",-73.0631997822,18.3227514476,3426,-73.0674261157901,18.3088681074857
"3427",501,53.2572173476219,"DISP",-73.0631997822,18.3227514476,3427,-73.0485114242349,18.3086756693445
"3428",501,137.865677535534,"DISP",-73.0631997822,18.3227514476,3428,-73.0672255036441,18.32693445081
"3429",501,104.149111747742,"DISP",-73.0631997822,18.3227514476,3429,-73.0298012632984,18.2904153879236
"3430",501,63.6466794013977,"DISP",-73.0631997822,18.3227514476,3430,-73.0291876645115,18.3446131939748
"3431",501,65.9996730089188,"DISP",-73.0631997822,18.3227514476,3431,-73.0295969675972,18.3084813596303
"3432",501,49.0949612855911,"DISP",-73.0631997822,18.3227514476,3432,-73.0865394612235,18.2909920933842
"3433",501,46.4813386201859,"DISP",-73.0631997822,18.3227514476,3433,-73.0483088516601,18.326741809674
"3434",501,138.865482330322,"DISP",-73.0631997822,18.3227514476,3434,-73.0104762550558,18.3263509068636
"3435",501,46.5901163220406,"DISP",-73.0631997822,18.3227514476,3435,-73.0863410399902,18.3090586739532
"3436",501,120.45801949501,"DISP",-73.0631997822,18.3227514476,3436,-73.0479030013071,18.3628739812924
"3437",501,66.214470744133,"DISP",-73.0631997822,18.3227514476,3437,-73.0487137618923,18.2906094927102
"3438",501,204.29307359457,"DISP",-73.0631997822,18.3227514476,3438,-73.0489158647447,18.2725432798028
"3439",501,72.1395349502563,"DISP",-73.0631997822,18.3227514476,3439,-73.0678266422587,18.2727353120763
"3440",501,38.0736434459686,"DISP",-73.0631997822,18.3227514476,3440,-73.0676264952911,18.2908017278972
"3441",501,91.1574201583862,"DISP",-73.0631997822,18.3227514476,3441,-73.048106044055,18.3448079136672
"3442",501,128.921169877052,"DISP",-73.0631997822,18.3227514476,3442,-73.0293924347062,18.3265472949913
"3443",503,1548.58671569824,"Other",-73.0711570391,18.4331752265,3443,-73.0660169389646,18.4353317474429
